UTC Date / Time;Date / Time;Action;Service;Protocol;Direction;Risk;Policy;Policy Type;Other Policies;Category;In;Out;Src. MAC;Src. Ip;Src. Port;Src. Name;Src. Network;Src. Region;Src. Zone;Dst. Domain;Dst. MAC;Dst. Ip;Dst. Port;Dst. Name;Dst. Network;Dst. Region;Dst. Zone;Signature;Signature ID;Bytes;Bytes Rec.;Bytes Sent;Packets;Packets Rec.;Packets Sent;Session Id;Flow Count
2025-11-19T10:54:30.324Z;Nov 19, 2025 11:54:30.324 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;46.175.122.128;1000;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T10:54:30.324Z;Nov 19, 2025 11:54:30.324 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;46.167.89.116;6881;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T10:54:30.552Z;Nov 19, 2025 11:54:30.552 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51431;UNAS 25:f4;V100;;Internal;;;88.201.229.181;51413;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-19T10:54:30.553Z;Nov 19, 2025 11:54:30.553 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;54017;UNAS 25:f4;V100;;Internal;;;188.128.33.1;57608;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-19T10:55:10.601Z;Nov 19, 2025 11:55:10.601 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;45441;UNAS 25:f4;V100;;Internal;;;188.242.229.57;11096;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T10:56:25.684Z;Nov 19, 2025 11:56:25.684 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;49183;UNAS 25:f4;V100;;Internal;;;188.242.229.57;11096;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T10:56:25.988Z;Nov 19, 2025 11:56:25.988 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;188.242.229.57;11096;;;RU;External;;;132;null;null;1;null;null;;5
2025-11-19T10:56:25.988Z;Nov 19, 2025 11:56:25.988 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;132;null;null;1;null;null;;8
2025-11-19T10:56:45.712Z;Nov 19, 2025 11:56:45.712 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;46821;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T10:57:24.976Z;Nov 19, 2025 11:57:24.976 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;31.200.249.130;31943;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T10:58:09.814Z;Nov 19, 2025 11:58:09.814 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;37267;UNAS 25:f4;V100;;Internal;;;188.242.229.57;11096;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T10:58:25.02Z;Nov 19, 2025 11:58:25.020 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;46.36.31.253;56954;;;RU;External;;;132;null;null;1;null;null;;4
2025-11-19T10:58:36.089Z;Nov 19, 2025 11:58:36.089 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.24.3.205;49286;;;RU;External;;;132;null;null;1;null;null;;2
2025-11-19T10:58:36.093Z;Nov 19, 2025 11:58:36.093 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;185.61.77.132;51413;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T10:58:36.093Z;Nov 19, 2025 11:58:36.093 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;188.128.33.1;57608;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T10:58:36.093Z;Nov 19, 2025 11:58:36.093 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;185.140.162.224;41963;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T10:58:36.094Z;Nov 19, 2025 11:58:36.094 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;178.76.243.177;52056;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T10:58:36.095Z;Nov 19, 2025 11:58:36.095 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;81.20.205.228;51434;;;RU;External;;;132;null;null;1;null;null;;2
2025-11-19T10:58:36.095Z;Nov 19, 2025 11:58:36.095 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;89.16.126.68;55555;;;RU;External;;;132;null;null;1;null;null;;3
2025-11-19T10:58:36.095Z;Nov 19, 2025 11:58:36.095 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;88.201.229.181;51413;;;RU;External;;;132;null;null;1;null;null;;2
2025-11-19T10:58:36.096Z;Nov 19, 2025 11:58:36.096 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;31.10.96.116;43267;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T10:58:36.096Z;Nov 19, 2025 11:58:36.096 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.37.4.105;51413;;;RU;External;;;132;null;null;1;null;null;;3
2025-11-19T10:58:36.096Z;Nov 19, 2025 11:58:36.096 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;46.167.89.116;6881;;;RU;External;;;132;null;null;1;null;null;;3
2025-11-19T10:58:36.096Z;Nov 19, 2025 11:58:36.096 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;46.160.187.159;17989;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T10:58:36.096Z;Nov 19, 2025 11:58:36.096 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;46.175.122.128;1000;;;RU;External;;;132;null;null;1;null;null;;2
2025-11-19T10:58:36.848Z;Nov 19, 2025 11:58:36.848 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;49427;UNAS 25:f4;V100;;Internal;;;95.24.3.205;49286;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-19T10:58:36.849Z;Nov 19, 2025 11:58:36.849 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;45257;UNAS 25:f4;V100;;Internal;;;88.201.229.181;51413;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-19T10:58:36.849Z;Nov 19, 2025 11:58:36.849 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;36641;UNAS 25:f4;V100;;Internal;;;188.128.33.1;57608;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-19T10:58:40.851Z;Nov 19, 2025 11:58:40.851 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;53559;UNAS 25:f4;V100;;Internal;;;185.140.162.224;41963;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-19T10:59:19.899Z;Nov 19, 2025 11:59:19.899 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;59611;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T10:59:24.906Z;Nov 19, 2025 11:59:24.906 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;48777;UNAS 25:f4;V100;;Internal;;;188.242.229.57;11096;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T10:59:25.865Z;Nov 19, 2025 11:59:25.865 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;82.208.114.113;15371;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T11:01:26.04Z;Nov 19, 2025 12:01:26.040 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.24.3.205;59608;;;RU;External;;;132;null;null;1;null;null;;3
2025-11-19T11:01:26.041Z;Nov 19, 2025 12:01:26.041 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;31.135.57.18;1351;;;RU;External;;;143;null;null;1;null;null;;1
2025-11-19T11:01:26.041Z;Nov 19, 2025 12:01:26.041 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.27.22.2;3546;;;RU;External;;;143;null;null;1;null;null;;1
2025-11-19T11:01:26.047Z;Nov 19, 2025 12:01:26.047 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;188.242.229.57;11096;;;RU;External;;;132;null;null;1;null;null;;6
2025-11-19T11:01:28.607Z;Nov 19, 2025 12:01:28.607 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;31.162.5.250;1549;;;RU;External;;;143;null;null;1;null;null;;1
2025-11-19T11:01:28.607Z;Nov 19, 2025 12:01:28.607 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;5.140.85.115;1347;;;RU;External;;;143;null;null;1;null;null;;1
2025-11-19T11:01:29.425Z;Nov 19, 2025 12:01:29.425 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;132;null;null;1;null;null;;4
2025-11-19T11:01:29.609Z;Nov 19, 2025 12:01:29.609 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.189.77.200;1307;;;RU;External;;;143;null;null;1;null;null;;1
2025-11-19T11:01:30.057Z;Nov 19, 2025 12:01:30.057 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;43305;UNAS 25:f4;V100;;Internal;;;188.242.229.57;11096;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T11:01:30.637Z;Nov 19, 2025 12:01:30.637 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;31.200.249.130;31943;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T11:01:40.071Z;Nov 19, 2025 12:01:40.071 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;48571;UNAS 25:f4;V100;;Internal;;;89.16.126.68;55555;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-19T11:01:40.071Z;Nov 19, 2025 12:01:40.071 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;59285;UNAS 25:f4;V100;;Internal;;;46.160.187.159;17989;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-19T11:01:40.071Z;Nov 19, 2025 12:01:40.071 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;34803;UNAS 25:f4;V100;;Internal;;;46.167.89.116;6881;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-19T11:01:40.071Z;Nov 19, 2025 12:01:40.071 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;39115;UNAS 25:f4;V100;;Internal;;;95.37.4.105;51413;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-19T11:01:40.071Z;Nov 19, 2025 12:01:40.071 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;38743;UNAS 25:f4;V100;;Internal;;;178.76.243.177;52056;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-19T11:02:44.145Z;Nov 19, 2025 12:02:44.145 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;38445;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T11:02:45.147Z;Nov 19, 2025 12:02:45.147 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;35723;UNAS 25:f4;V100;;Internal;;;188.242.229.57;11096;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T11:04:41.293Z;Nov 19, 2025 12:04:41.293 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;50429;UNAS 25:f4;V100;;Internal;;;188.242.229.57;11096;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T11:04:57.401Z;Nov 19, 2025 12:04:57.401 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;188.242.229.57;11096;;;RU;External;;;132;null;null;1;null;null;;6
2025-11-19T11:05:56.386Z;Nov 19, 2025 12:05:56.386 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;52405;UNAS 25:f4;V100;;Internal;;;188.242.229.57;11096;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T11:06:30.574Z;Nov 19, 2025 12:06:30.574 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;132;null;null;1;null;null;;7
2025-11-19T11:06:31.428Z;Nov 19, 2025 12:06:31.428 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;36559;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T11:07:11.475Z;Nov 19, 2025 12:07:11.475 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;60413;UNAS 25:f4;V100;;Internal;;;188.242.229.57;11096;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T11:08:26.575Z;Nov 19, 2025 12:08:26.575 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;39501;UNAS 25:f4;V100;;Internal;;;188.242.229.57;11096;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T11:08:39.524Z;Nov 19, 2025 12:08:39.524 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;188.242.229.57;11096;;;RU;External;;;132;null;null;1;null;null;;4
2025-11-19T11:08:53.608Z;Nov 19, 2025 12:08:53.608 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;44951;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T11:10:27.728Z;Nov 19, 2025 12:10:27.728 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;62.117.93.14;39506;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T11:10:41.737Z;Nov 19, 2025 12:10:41.737 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;35643;UNAS 25:f4;V100;;Internal;;;188.242.229.57;11096;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T11:11:24.866Z;Nov 19, 2025 12:11:24.866 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;132;null;null;1;null;null;;6
2025-11-19T11:11:59.836Z;Nov 19, 2025 12:11:59.836 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;47045;UNAS 25:f4;V100;;Internal;;;188.242.229.57;11096;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T11:12:28.206Z;Nov 19, 2025 12:12:28.206 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;31.200.249.130;31943;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T11:12:28.866Z;Nov 19, 2025 12:12:28.866 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;42935;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T11:13:38.561Z;Nov 19, 2025 12:13:38.561 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;188.242.229.57;11096;;;RU;External;;;132;null;null;1;null;null;;10
2025-11-19T11:13:38.953Z;Nov 19, 2025 12:13:38.953 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;54515;UNAS 25:f4;V100;;Internal;;;188.242.229.57;11096;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T11:14:54.047Z;Nov 19, 2025 12:14:54.047 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;38881;UNAS 25:f4;V100;;Internal;;;188.242.229.57;11096;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T11:15:25.088Z;Nov 19, 2025 12:15:25.088 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;45669;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T11:15:37.612Z;Nov 19, 2025 12:15:37.612 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;132;null;null;1;null;null;;8
2025-11-19T11:16:09.139Z;Nov 19, 2025 12:16:09.139 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51749;UNAS 25:f4;V100;;Internal;;;188.242.229.57;11096;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T11:16:26.08Z;Nov 19, 2025 12:16:26.080 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.24.3.205;49286;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T11:16:26.081Z;Nov 19, 2025 12:16:26.081 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;31.135.57.18;1351;;;RU;External;;;143;null;null;1;null;null;;2
2025-11-19T11:16:26.081Z;Nov 19, 2025 12:16:26.081 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.27.22.2;3546;;;RU;External;;;143;null;null;1;null;null;;2
2025-11-19T11:16:26.128Z;Nov 19, 2025 12:16:26.128 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;46.36.31.253;56954;;;RU;External;;;132;null;null;1;null;null;;2
2025-11-19T11:16:26.128Z;Nov 19, 2025 12:16:26.128 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.24.3.205;59608;;;RU;External;;;132;null;null;1;null;null;;3
2025-11-19T11:16:26.642Z;Nov 19, 2025 12:16:26.642 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;5.227.49.79;2969;;;RU;External;;;143;null;null;1;null;null;;1
2025-11-19T11:16:27.581Z;Nov 19, 2025 12:16:27.581 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;193.106.2.75;6167;;;RU;External;;;143;null;null;1;null;null;;1
2025-11-19T11:16:28.582Z;Nov 19, 2025 12:16:28.582 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;5.140.85.115;1347;;;RU;External;;;143;null;null;1;null;null;;1
2025-11-19T11:16:28.582Z;Nov 19, 2025 12:16:28.582 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;31.162.5.250;1549;;;RU;External;;;143;null;null;1;null;null;;1
2025-11-19T11:16:29.582Z;Nov 19, 2025 12:16:29.582 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.189.77.200;1307;;;RU;External;;;143;null;null;1;null;null;;1
2025-11-19T11:16:29.907Z;Nov 19, 2025 12:16:29.907 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.24.3.205;1;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T11:16:30.883Z;Nov 19, 2025 12:16:30.883 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;31.200.249.130;31943;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T11:17:48.257Z;Nov 19, 2025 12:17:48.257 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;46191;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T11:18:23.302Z;Nov 19, 2025 12:18:23.302 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;50465;UNAS 25:f4;V100;;Internal;;;188.242.229.57;11096;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T11:18:46.065Z;Nov 19, 2025 12:18:46.065 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;82.208.114.113;15371;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T11:18:56.067Z;Nov 19, 2025 12:18:56.067 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;91.222.217.213;1677;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T11:19:01.067Z;Nov 19, 2025 12:19:01.067 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;91.220.87.95;1179;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T11:19:10.578Z;Nov 19, 2025 12:19:10.578 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;132;null;null;1;null;null;;8
2025-11-19T11:19:10.579Z;Nov 19, 2025 12:19:10.579 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;188.242.229.57;11096;;;RU;External;;;132;null;null;1;null;null;;7
